ID	NA-
ANTXR2	0
ANTXRL	0.2489
ANXA1	17.5402
ANXA10	0.3817
ANXA11	18.9482
ANXA13	111.6245
ANXA2	7.2098
ANXA2R	192.7105
ANXA3	19.6543
ANXA4	2.1838
ANXA5	22.244
ANXA6	0
ANXA7	3.2715
ANXA8	0
ANXA8L1	0
ANXA9	91.1294
AOAH	167.0014
AOC1	150.772
AOC2	27.8063
AOC3	70.9551
AOPEP	6.0046
AOX1	354.3667
AP000295.1	1.0318
AP000311.1	0.0404
AP000350.4	0
AP000356.5	0
AP000471.1	0.0969
AP000721.1	0.2097
AP000781.2	0
AP000812.3	0.0391
AP000812.4	0
AP000944.5	1.4303
AP001054.1	0
AP001267.5	0
AP001273.2	0
AP001453.3	0.2014
AP001458.2	0.7705
AP001781.2	0
AP001931.1	0
AP001931.2	0.1351
AP002373.1	2.6134
AP002495.1	0
AP002512.3	0.2815
AP002748.5	0.1238
AP002884.2	0
AP002990.1	0
AP003071.5	1.6503
AP003108.2	0.7628
AP003419.1	0
AP006621.6	0
AP1AR	12.7619
AP1B1	34.8475
AP1G1	22.8154
AP1G2	0.9686
AP1M1	2.7297
AP1M2	9.5505
AP1S1	77.6265
AP1S2	0.6015
AP1S3	0.2954
AP2A1	0.1177
AP2A2	81.4288
AP2B1	30.6094
AP2M1	0.5032
AP2S1	1.5954
AP3B1	8.5399
AP3B2	13.5005
AP3D1	110.1006
AP3M1	0.0651
AP3M2	0.59
AP3S1	1.785
AP3S2	85.9134
AP4B1	7.1716
AP4E1	5.3408
AP4M1	0
AP4S1	107.3676
AP5B1	0
AP5M1	35.5226
AP5S1	0.1217
AP5Z1	0
APAF1	10.5592
APBA1	1.8068
APBA2	12.452
APBA3	0
APBB1	19.3004
APBB1IP	133.0645
APBB2	4.2159
APBB3	0.1955
APC	86.7862
APC2	0.9572
APCDD1	8.5126
APCDD1L	0
APCS	0.0707
APEH	8.6515
APELA	0
APEX1	34.976
APEX2	8.7634
APH1A	67.8129
APH1B	16.673
API5	24.1684
APIP	1.3318
APLF	6.0716
APLN	0.2381
APLNR	14.7048
APLP1	0.1754
APLP2	12.5236
APMAP	18.3502
APOA1	8.9334
APOA2	41.5999
APOA4	0.714
APOA5	3.1608
APOB	65.9157
APOBEC1	83.2014
APOBEC2	55.8096
APOBEC3A	89.8802
APOBEC3B	1.9423
APOBEC3C	0.8708
APOBEC3D	0
APOBEC3F	153.3879
APOBEC3G	0.1181
APOBEC3H	105.4908
APOBEC4	0.6365
APOBR	0.0589
APOC1	37.273
APOC2	0
APOC3	20.3939
APOC4	0.0404
APOC4-APOC2	0
APOD	0.1623
APOE	44.1643
APOF	23.9996
APOH	0.1586
APOL1	1.6411
APOL2	0.0621
APOL3	259.0142
APOL4	27.1943
APOL5	2.5508
APOL6	0
APOLD1	0
APOM	0
APOO	0.0556
APOOL	19.6333
APP	2.2594
APPBP2	0.2185
APPL1	10.9869
APPL2	1.5505
APRT	17.1842
APTX	34.0432
AQP1	0
AQP10	1.0717
AQP11	0
AQP12A	6.3182
AQP12B	6.3586
AQP2	5.2002
AQP3	1.844
AQP4	187.9802
AQP5	8.3755
AQP6	195.1899
AQP7	11.5853
AQP8	0.0337
AQP9	8.4115
AQR	0.4932
AR	0.7798
ARAF	125.8437
ARAP1	7.6975
ARAP2	18.6635
ARAP3	8.5811
ARC	0.1854
ARCN1	15.9655
AREG	2.2693
AREL1	5.5694
ARF1	23.0004
ARF3	21.8581
ARF4	0.0493
ARF5	17.0618
ARF6	10.0157
ARFGAP1	75.0503
ARFGAP2	79.0219
ARFGAP3	0.2405
ARFGEF1	18.277
ARFGEF2	12.3017
ARFGEF3	9.9614
ARFIP1	0.0427
ARFIP2	14.0133
ARFRP1	1.7012
ARG1	19.8819
ARG2	0.0784
ARGFX	17.8337
ARGLU1	108.5883
ARHGAP1	0.8899
ARHGAP10	767.9438
ARHGAP11A	24.9012
ARHGAP11B	0
ARHGAP12	0.4554
ARHGAP15	184.6984
ARHGAP17	5.8308
ARHGAP18	0
ARHGAP19	0.2455
ARHGAP19-SLIT1	0.2119
ARHGAP20	18.6125
ARHGAP21	146.2957
ARHGAP22	14.122
ARHGAP23	0
ARHGAP24	11.6944
ARHGAP25	19.2133
ARHGAP26	13.4643
ARHGAP27	2.3761
ARHGAP28	5.5961
ARHGAP29	0.0329
ARHGAP30	0
ARHGAP31	0.0621
ARHGAP32	1.556
ARHGAP33	53.4919
ARHGAP35	3.0787
ARHGAP36	0.7774
ARHGAP39	0.0962
ARHGAP4	2.1319
ARHGAP40	15.9414
ARHGAP42	6.4866
ARHGAP44	11.1803
ARHGAP45	0
ARHGAP5	7.207
ARHGAP6	0.3073
ARHGAP8	0.0763
ARHGAP9	3.397
ARHGDIA	6.838
ARHGDIB	57.8261
ARHGDIG	0.3551
ARHGEF1	7.5749
ARHGEF10	49.2974
ARHGEF10L	0.0111
ARHGEF11	2.9176
ARHGEF12	0
ARHGEF15	5639.9798
ARHGEF16	32.2904
ARHGEF17	17.3866
ARHGEF18	27.151
ARHGEF19	0.3572
ARHGEF2	0.9159
ARHGEF25	0.4108
ARHGEF26	4.1441
ARHGEF28	0
ARHGEF3	105.0285
ARHGEF33	0
ARHGEF35	0
ARHGEF37	0.0725
ARHGEF38	0
ARHGEF39	3.3926
ARHGEF4	0.7016
ARHGEF40	38.4126
ARHGEF5	5.4415
ARHGEF6	5.5588
ARHGEF7	15.1556
ARHGEF9	35.1632
ARID1A	18.0645
ARID1B	102.1078
ARID2	0
ARID3A	47.163
ARID3B	9.0544
ARID3C	0.1144
ARID4A	18.6827
ARID4B	103.258
ARID5A	0
ARID5B	0.1364
ARIH1	48.2984
ARIH2	5.2143
ARL1	5.9319
ARL10	9.6978
ARL11	3.8897
ARL13A	7.2212
ARL13B	10.3313
ARL14	172.5696
ARL14EP	0.0134
ARL14EPL	0
ARL15	0
ARL16	0
ARL17A	3.656
ARL17B	0.0644
ARL2	1.284
ARL2-SNX15	9.1028
ARL2BP	7.9435
ARL3	0.2509
ARL4A	1.8012
ARL4C	1.9286
ARL4D	7.6675
ARL5A	3.3631
ARL5B	9.6214
ARL5C	31.2951
ARL6	0.057
ARL6IP1	3.0536
ARL6IP4	3.1034
ARL6IP5	2.6359
ARL6IP6	203.2946
ARL8A	11.6318
ARL8B	2.0715
ARL9	8.9543
ARMC1	209.8735
ARMC10	1.2242
ARMC12	0.0348
ARMC2	412.2749
ARMC3	162.2112
ARMC4	48.8031
ARMC5	0.1275
ARMC6	135.7221
ARMC7	6.3249
ARMC8	5.2744
ARMC9	27.7452
ARMCX1	0.4742
ARMCX2	0
ARMCX3	0.4696
ARMCX4	0.1593
ARMCX5	56.4445
ARMCX5-GPRASP2	0.1311
ARMCX6	51.9129
ARMH1	1909.7575
ARMH2	1.5871
ARMH3	68.541
ARMH4	32.4441
ARMS2	0.0576
ARMT1	0.2259
ARNT	116.1815
ARNT2	21.5603
ARNTL	9.8735
ARNTL2	5.3284
ARPC1A	1.9321
ARPC1B	241.7062
ARPC2	285.2091
ARPC3	120.3846
ARPC4	3.1945
ARPC4-TTLL3	0
ARPC5	6.5074
ARPC5L	23.9642
ARPIN	0
ARPIN-AP3S2	1.3824
ARPP19	21.9576
ARPP21	3.6984
ARR3	6.7687
ARRB1	0.1745
ARRB2	32.9247
ARRDC1	1.9336
ARRDC2	84.1697
ARRDC3	8.2797
ARRDC4	12.5836
ARRDC5	18.4202
ARSA	21.5452
ARSB	0.0516
ARSD	30.5081
ARSF	26.0643
ARSG	48.5214
ARSH	0.0818
ARSI	18.7113
ARSJ	51.0062
ARSK	0.0606
ARSL	17.2392
ART1	14.0315
ART3	6.8421
ART4	0.8806
ART5	118.7761
ARTN	149.8533
ARV1	1.7364
ARVCF	12.6962
ARX	5.1858
AS3MT	0.7072
ASAH1	115.001
ASAH2	0.6615
ASAH2B	3.0236
ASAP1	0.2357
ASAP2	1.3477
ASAP3	3.7805
ASB1	1.1045
ASB10	14.2474
ASB11	0.1543
ASB12	8.2234
ASB13	24.0216
ASB14	7.9667
ASB15	0.3998
ASB16	1.7218
ASB17	5.8947
ASB18	2.0255
ASB2	24.3222
ASB3	4.3002
ASB4	34.0343
ASB5	6.3495
ASB6	18.686
ASB7	1.4919
ASB8	57.6085
ASB9	40.2387
ASCC1	29.9256
ASCC2	6.8744
ASCC3	0.3745
ASCL1	97.1837
ASCL2	16.0041
ASCL3	14.7834
ASCL4	0.2262
ASCL5	0
ASDURF	0.5038
ASF1A	4.3773
ASF1B	220.7118
ASGR1	8.784
ASGR2	149.3163
ASH1L	10.6516
ASH2L	1.7831
ASIC1	26.7711
ASIC2	29.5082
ASIC3	6.9957
ASIC4	3.8454
ASIC5	0.6223
ASIP	0.086
ASL	107.9994
ASMT	28.6671
ASMTL	22.37
ASNS	19.7069
ASNSD1	4.5505
ASPA	22.3156
ASPDH	0
ASPG	23.0552
ASPH	6.2749
ASPHD1	2.6598
ASPHD2	32.7555
ASPM	25.2558
ASPN	17.4901
ASPRV1	0.8207
ASPSCR1	0.5895
ASRGL1	6.2897
ASS1	6.6384
ASTE1	15.1524
ASTL	1.9594
ASTN1	2.4117
ASTN2	3.0875
ASXL1	9.906
ASXL2	996.5915
ASXL3	109.8125
ASZ1	14.7952
ATAD1	2.0386
ATAD2	11.8503
ATAD2B	34.5504
ATAD3A	2.3936
ATAD3B	4.9716
ATAD3C	0
ATAD5	0.0787
ATAT1	183.2429
ATCAY	0
ATE1	1.8151
ATF1	15.6519
ATF2	70.569
ATF3	0.017
ATF4	0.6929
ATF5	3.2838
ATF6	14.7478
ATF6B	0.1531
ATF7	25.7068
ATF7-NPFF	1.2526
ATF7IP	4.4427
ATF7IP2	0.2492
ATG10	153.6067
ATG101	1.0874
ATG12	0.4509
ATG13	112.9996
ATG14	0.3549
ATG16L1	33.9265
ATG16L2	124.342
ATG2A	4.4853
ATG2B	7.1789
ATG3	45.2948
ATG4A	1.3618
ATG4B	7.4976
ATG4C	26.7878
ATG4D	174.2009
ATG5	0.3701
ATG7	0
ATG9A	14.2014
ATG9B	12.5132
ATIC	1.7924
ATL1	51.3175
ATL2	23.9076
ATL3	25.68
ATM	0.0346
ATMIN	2.8532
ATN1	1403.6347
ATOH1	17.8592
ATOH7	0
ATOH8	0
ATOX1	124.1321
ATP10A	0.1561
ATP10B	30.3826
ATP10D	38.0368
ATP11A	53.3443
ATP11B	10.6263
ATP11C	4.2636
ATP12A	221.331
ATP13A1	2.7782
ATP13A2	0.1198
ATP13A3	1.3277
ATP13A4	290.2983
ATP13A5	15.1427
ATP1A1	49.5382
ATP1A2	13.6366
ATP1A3	0.0374
ATP1A4	0
ATP1B1	13.3117
ATP1B2	33.1059
ATP1B3	4.7429
ATP1B4	7.225
ATP23	46.557
ATP2A1	5.8525
ATP2A2	0.3468
ATP2A3	0.6123
ATP2B1	12.1718
ATP2B2	13.3773
ATP2B3	0.6916
ATP2B4	0.528
ATP2C1	2.0168
ATP2C2	3.4874
ATP4A	0.2085
ATP4B	24.1679
ATP5F1A	2.9432
ATP5F1B	27.5919
ATP5F1C	9.8152
ATP5F1D	10.5265
ATP5F1E	2.5683
ATP5IF1	18.6002
ATP5MC1	0.7262
ATP5MC2	32.0938
ATP5MC3	0.9673
ATP5MD	16.3336
ATP5ME	0.2225
ATP5MF	0.576
ATP5MF-PTCD1	0
ATP5MG	8.9863
ATP5MGL	0
ATP5MPL	3.5655
ATP5PB	12.6108
ATP5PD	48.8932
ATP5PF	0.1159
ATP5PO	0
ATP6AP1	12.353
ATP6AP1L	0
ATP6AP2	30.4911
ATP6V0A1	0.3412
ATP6V0A2	1.0133
ATP6V0A4	0.1978
ATP6V0B	76.0038
ATP6V0C	0.6345
ATP6V0D1	0.4784
ATP6V0D2	5.9198
ATP6V0E1	35.09
ATP6V0E2	11.8118
ATP6V1A	5.7902
ATP6V1B1	106.6055
ATP6V1B2	11.9688
ATP6V1C1	0.1388
ATP6V1C2	1.3756
ATP6V1D	5.2337
ATP6V1E1	17.017
ATP6V1E2	0.1424
ATP6V1F	0.1439
ATP6V1FNB	3.1275
ATP6V1G1	56.1963
ATP6V1G2	0.0992
ATP6V1G2-DDX39B	1.9416
ATP6V1G3	0.1595
ATP6V1H	0.5575
ATP7A	272.1933
ATP7B	0
ATP8A1	28.334
ATP8A2	13.6735
ATP8B1	0.0232
ATP8B2	22.4999
ATP8B3	0.2126
ATP8B4	17.2457
ATP9A	8.4543
ATP9B	3.6672
ATPAF1	5.629
ATPAF2	0
ATPSCKMT	0.4807
ATR	0
ATRAID	0.0218
ATRIP	10.1223
ATRN	2.2232
ATRNL1	234.7053
ATRX	70.4159
ATXN1	48.8171
ATXN10	22.2719
ATXN1L	0.0992
ATXN2	0
ATXN2L	2.855
ATXN3	10.8377
ATXN3L	0.171
ATXN7	0.332
ATXN7L1	326.2115
ATXN7L2	0
ATXN7L3	20.5857
ATXN7L3B	1.1167
AUH	5.7082
AUNIP	0.0982
AUP1	6.0776
AURKA	2.0699
AURKAIP1	7.3341
AURKB	181.7447
AURKC	5.3867
AUTS2	10.2599
AVEN	0
AVIL	235.6945
AVL9	4.1178
AVP	13.0624
AVPI1	25.152
AVPR1A	14.7776
AVPR1B	5.9079
AVPR2	2.3377
AWAT1	4.7152
AWAT2	195.7293
AXDND1	0.0309
AXIN1	4.4074
AXIN2	1.3998
AXL	0
AZGP1	36.2002
AZI2	0.3455
AZIN1	1.6638
AZIN2	141.3051
AZU1	0
B2M	8.0283
B3GALNT1	21.7996
B3GALNT2	0.6271
B3GALT1	1.9453
B3GALT2	0
B3GALT4	0
B3GALT5	20.0122
B3GALT6	0
B3GAT1	0.634
B3GAT2	11.0012
B3GAT3	8.8784
B3GLCT	0
B3GNT10	0.539
B3GNT2	21.6216
B3GNT3	2.3258
B3GNT4	2.5603
B3GNT5	0.1091
B3GNT6	0.0529
B3GNT7	29.5353
B3GNT8	0.4082
B3GNT9	3.4117
B3GNTL1	1.0358
B4GALNT1	78.8998
B4GALNT2	0.0368
B4GALNT3	0.3945
B4GALNT4	0.1611
B4GALT1	40.6513
B4GALT2	0.6148
B4GALT3	6.281
B4GALT4	15.5126
B4GALT5	0.0522
B4GALT6	35.7444
B4GALT7	19.4789
B4GAT1	0.4847
B9D1	6.1499
B9D2	2.4514
BAALC	23.2217
BAAT	12.8372
BABAM1	10.4442
BABAM2	2.9017
BACE1	0
BACE2	58.2606
BACH1	24.8558
BACH2	15.6153
BAD	1.513
BAG1	23.0299
BAG2	0.0624
BAG3	20.1249
BAG4	0.0405
BAG5	30.293
BAG6	0.3247
BAHCC1	0
BAHD1	0.3518
BAIAP2	16.6688
BAIAP2L1	46.3674
BAIAP2L2	91.8204
BAIAP3	42.7047
BAK1	8.5028
BAMBI	16.7651
BANF1	2.8184
BANF2	88.348
BANK1	70.7422
BANP	0
BAP1	0.0257
BARD1	0.0207
BARHL1	0.5491
BARHL2	0.2267
BARX1	24.9936
BARX2	0.3933
BASP1	0
BATF	0.1408
BATF2	27.9681
BATF3	5.9287
BAX	140.0687
BAZ1A	0.6909
BAZ1B	11.0048
BAZ2A	69.0395
BAZ2B	6.0393
BBC3	19.9284
BBIP1	5.4707
BBOF1	0.0236
BBOX1	25.6056
BBS1	0.7129
BBS10	47.7688
BBS12	181.5869
BBS2	0.9406
BBS4	11.6374
BBS5	0
BBS7	0.0237
BBS9	13.0418
BBX	21.1061
BCAM	68.4194
BCAN	0.8836
BCAP29	0.0644
BCAP31	33.2649
BCAR1	0.2803
BCAR3	33.1041
BCAS1	10.7287
BCAS2	0
BCAS3	0.5318
BCAS4	43.1168
BCAT1	39.0375
BCAT2	4.5322
BCCIP	15.3215
BCDIN3D	0.1929
BCHE	65.477
BCKDHA	1.5551
BCKDHB	0.1067
BCKDK	2.9886
BCL10	9.5312
BCL11A	17.526
BCL11B	21.7442
BCL2	0
BCL2A1	23.7341
BCL2L1	0.0228
BCL2L10	9.1995
BCL2L11	49.4405
BCL2L12	22.0558
BCL2L13	17.0117
BCL2L14	13.7208
BCL2L15	1.8652
BCL2L2	33.1401
BCL2L2-PABPN1	0
BCL3	48.6435
BCL6	201.9062
BCL6B	20.9955
BCL7A	12.3286
BCL7B	244.4087
BCL7C	20.2673
BCL9	8.6044
BCL9L	0.1581
BCLAF1	69.7602
BCLAF3	0
BCO1	132.8652
BCO2	10.0787
BCOR	0.067
BCORL1	47.1929
BCR	0.8283
BCS1L	48.098
BDH1	33.5004
BDH2	201.3437
BDKRB1	1.5463
BDKRB2	34.8391
BDNF	0.146
BDP1	13.2549
BEAN1	8.874
BECN1	0
BECN2	2.4907
BEGAIN	43.844
BEND2	20.6632
BEND3	34.0339
BEND4	0.0179
BEND5	0.0554
BEND6	14.9161
BEND7	28.8266
BEST1	92.9022
BEST2	0.0586
BEST3	3.6501
BEST4	3.158
BET1	11.5172
BET1L	0.0665
BEX1	2.0412
BEX2	31.9341
BEX3	0.1587
BEX4	0.4725
BEX5	8.6862
BFAR	6.7833
BFSP1	5.4937
BFSP2	23.9849
BGLAP	0
BGN	5.7965
BHLHA15	0.5672
BHLHA9	8.0374
BHLHB9	34.728
BHLHE22	0.9325
BHLHE23	0
BHLHE40	5.8721
BHLHE41	12.7015
BHMG1	0.0741
BHMT	25.6412
BHMT2	105.1259
BICC1	1.0496
BICD1	38.0997
BICD2	0.3004
BICDL1	42.1239
BICDL2	29.6547
BICRA	62.4766
BICRAL	21.8806
BID	6.6272
BIK	16.5829
BIN1	31.9614
BIN2	82.2054
BIN3	9.9065
BIRC2	2.0489
BIRC3	15.0114
BIRC5	0.733
BIRC6	67.5886
BIRC7	16.5686
BIVM	15.374
BIVM-ERCC5	2.5721
BLACAT1	0.1464
BLCAP	159.6438
BLID	0
BLK	2.8123
BLM	6.9379
BLMH	25.5859
BLNK	28.9054
BLOC1S1	6.2667
BLOC1S2	0
BLOC1S3	0
BLOC1S4	4.3638
BLOC1S5	34.123
BLOC1S5-TXNDC5	0.1245
BLOC1S6	8.3273
BLVRA	3.5082
BLVRB	30.9071
BLZF1	129.2672
BMERB1	18.7216
BMF	0.1152
BMI1	8.4362
BMP1	97.6136
BMP10	0.2316
BMP15	0.0064
BMP2	560.3414
BMP2K	0.3247
BMP3	22.2639
BMP4	2.159
BMP5	109.7438
BMP6	2.5984
BMP7	45.7768
BMP8A	9.5671
BMP8B	24.3099
BMPER	17.4889
BMPR1A	195.8852
BMPR1B	1.5354
BMPR2	0.143
BMS1	37.7982
BMT2	0
BMX	47.4232
BNC1	4.5989
BNC2	2.1612
BNIP1	31.7625
BNIP2	6.0176
BNIP3	15.8593
BNIP3L	0.049
BNIP5	7.8224
BNIPL	4.598
BOC	28.7235
BOD1	1.1943
BOD1L1	33.6762
BOD1L2	1.4085
BOK	1.4814
BOLA1	0.0958
BOLA2	3.7465
BOLA2-SMG1P6	0.3608
BOLA2B	3.0323
BOLA3	137.5438
BOLL	10.8746
BOP1	0
BORA	28.9182
BORCS5	5.422
BORCS6	1.4384
BORCS7	8.684
BORCS7-ASMT	0.42
BORCS8	0.0242
BORCS8-MEF2B	2.6999
BPGM	0.0699
BPHL	27.4096
BPI	72.5149
BPIFA1	0
BPIFA2	7.1445
BPIFA3	0.3228
BPIFB1	126.4111
BPIFB2	0.459
BPIFB3	21.3765
BPIFB4	43.4062
BPIFB6	1.0431
BPIFC	1.1119
BPNT1	1.0289
BPNT2	2.6592
BPTF	9.2098
BPY2	16.807
BPY2B	0.0788
BPY2C	14.6763
BRAF	25.3598
BRAP	37.4871
BRAT1	10.0025
BRCA1	6.498
BRCA2	79.9248
BRCC3	39.0746
BRD1	15.182
BRD2	1.9329
BRD3	128.6745
BRD3OS	0.2198
BRD4	53.3152
BRD7	0
BRD8	0.6968
BRD9	221.0347
BRDT	0.6007
BRF1	0.1964
BRF2	4.5785
BRI3	25.9719
BRI3BP	4.7732
BRICD5	11.6879
BRINP1	126.6051
BRINP2	25.0865
BRINP3	7.0348
BRIP1	121.0647
BRIX1	0.1197
BRK1	0
BRMS1	23.9443
BRMS1L	3.042
BROX	2.9122
BRPF1	1.5631
BRPF3	0.0361
BRS3	10.5218
BRSK1	52.1637
BRSK2	88.2987
BRWD1	71.1916
BRWD3	10.9048
BSCL2	1.2846
BSDC1	24.1998
BSG	0.318
BSN	20.9439
BSND	1.1076
BSPH1	0.2241
BSPRY	17.1335
BST1	14.0074
BST2	0.5144
BSX	0.9039
BTAF1	23.5142
BTBD1	132.6041
BTBD10	2.8435
BTBD11	14.6514
BTBD16	7.4986
BTBD17	1.3044
BTBD18	0.1734
BTBD19	0
BTBD2	27.4455
BTBD3	12.1908
BTBD6	8.8087
BTBD7	74.9073
BTBD8	0.2838
BTBD9	8.6256
BTC	6.0633
BTD	0
BTF3	29.9703
BTF3L4	34.4499
BTG1	15.8737
BTG2	41.7825
BTG3	0.2328
BTG4	6.929
BTK	0.0999
BTLA	0
BTN1A1	41.0118
BTN2A1	39.2065
BTN2A2	10.5208
BTN3A1	118.978
BTN3A2	3.7924
BTN3A3	34.897
BTNL2	0.4378
BTNL3	45.8649
BTNL8	48.4009
BTNL9	17.2877
BTRC	0
BUB1	24.4099
BUB1B	2.6953
BUB1B-PAK6	0
BUB3	12.1061
BUD13	24.0295
BUD23	12.114
BUD31	1.1727
BVES	0.1418
BX255925.3	0
BX276092.9	0
BX470111.1	0
BX664615.2	0
BYSL	49.3707
BZW1	10.782
BZW2	16.5056
C10orf105	0.1256
C10orf120	13.7693
C10orf143	1.2236
C10orf53	14.9867
C10orf62	0
C10orf67	1.5905
C10orf71	0.0612
C10orf82	30.5813
C10orf88	4.8443
C10orf90	55.7515
C10orf95	3.5418
C10orf99	9.165
C11orf1	0.595
C11orf16	10.7929
C11orf21	28.6767
C11orf24	0.1317
C11orf42	0
C11orf45	18.4264
C11orf49	0
C11orf52	3.7183
C11orf53	18.1463
C11orf54	2.513
C11orf58	3.0755
C11orf65	40.5956
C11orf68	270.6273
C11orf71	0
C11orf80	1.6887
C11orf86	116.926
C11orf87	11.6381
C11orf91	0.1537
C11orf94	6.9955
C11orf95	1.0599
C11orf96	58.0968
C11orf97	0
C11orf98	0
C12orf29	9.4308
C12orf4	14.851
C12orf40	12.0387
C12orf42	3.0379
C12orf43	63.3501
C12orf45	17.8557
C12orf50	0.2021
C12orf54	13.4136
C12orf56	67.0494
C12orf57	28.9384
C12orf60	39.2443
C12orf65	15.0071
C12orf66	78.4545
C12orf71	0.0582
C12orf73	2.1367
C12orf75	0.1654
C12orf76	19.5518
C13orf42	0.3791
C13orf46	0
C14orf119	0
C14orf132	0.7377
C14orf180	92.3059
C14orf28	0.0999
C14orf39	15.749
C14orf93	8.5026
C15orf39	6.0311
C15orf40	38.8565
C15orf48	75.3133
C15orf61	0.1003
C15orf62	4.4495
C15orf65	0
C16orf46	0.1168
C16orf54	0.2232
C16orf70	4.7934
C16orf71	14.089
C16orf72	0
C16orf74	18.9844
C16orf78	0.9032
C16orf82	0
C16orf86	38.9302
C16orf87	17.2315
C16orf89	95.7871
C16orf90	0
C16orf91	11.2745
C16orf92	12.3791
C16orf95	0.1017
C16orf96	1.9472
C17orf100	0
C17orf107	0.8859
C17orf113	0.4211
C17orf49	0.7505
C17orf50	0
C17orf58	4.0959
C17orf64	2.529
C17orf67	8.7613
C17orf75	725.6763
C17orf78	0
C17orf80	11.3872
C17orf97	4.8965
C17orf98	0.7182
C17orf99	0.8828
C18orf21	26.9741
C18orf25	14.1398
C18orf32	0
C18orf54	2.5716
C18orf63	0
C19orf12	0.6111
C19orf18	21.9143
C19orf25	18.3786
C19orf33	90.884
C19orf38	0.1565
C19orf44	15.3873
C19orf47	8.2497
C19orf53	25.2611
C19orf54	9.5885
C19orf57	10.3774
C19orf67	7.8726
C19orf71	40.3916
C19orf73	0.0551
C19orf81	0
C19orf84	0.7881
C19orf85	0
C1D	0
C1GALT1	30.7815
C1GALT1C1	60.0667
C1GALT1C1L	0.1642
C1orf100	0.3185
C1orf105	4.8871
C1orf109	55.8741
C1orf112	27.3874
C1orf115	35.3162
C1orf116	7.8949
C1orf122	0
C1orf127	75.9903
C1orf131	0.0225
C1orf141	0
C1orf146	0
C1orf158	1.0895
C1orf159	0
C1orf162	12.8443
C1orf167	0
C1orf174	0.0903
C1orf185	0.7432
C1orf189	11.0107
C1orf194	0.066
C1orf198	62.423
C1orf21	155.2759
C1orf210	0.7916
C1orf216	20.908
C1orf226	0.143
C1orf232	0
C1orf35	46.8675
C1orf43	21.9315
C1orf50	4.8368
C1orf52	0.2103
C1orf53	2.5743
C1orf54	10.7679
C1orf56	3.885
C1orf68	11.8245
C1orf74	3.8727
C1orf87	15.7835
C1orf94	0
C1QA	0
C1QB	1.575
C1QBP	7.5346
C1QC	72.3853
C1QL1	0
C1QL2	0.8835
C1QL3	0.1029
C1QL4	0
C1QTNF1	0
C1QTNF12	0
C1QTNF2	0
C1QTNF3	0.0145
C1QTNF3-AMACR	0.1084
C1QTNF4	0
C1QTNF5	0.1226
C1QTNF6	1.3196
C1QTNF7	330.7935
C1QTNF8	0.5151
C1QTNF9	0
C1QTNF9B	0.0346
C1R	19.0761
C1RL	25.2149
C1S	0.5512
C2	13.7132
C20orf141	2.4051
C20orf144	76.6261
C20orf173	18.0356
C20orf194	30.3147
C20orf202	1.1763
C20orf203	4.1537
C20orf204	3.9846
C20orf27	0.0838
C20orf85	0
C20orf96	0.2137
C21orf58	18.0649
C21orf62	0.6595
C21orf91	0.0376
C22orf15	40.6394
C22orf23	1.5856
C22orf31	44.5136
C22orf39	1.5509
C22orf42	0.7816
C2CD2	101.5603
C2CD2L	0.0393
C2CD3	100.2539
C2CD4A	1.9879
C2CD4B	0
C2CD4C	0
C2CD4D	0.0604
C2CD5	200.6637
C2CD6	0.4626
C2orf15	0.7462
C2orf16	0.0082
C2orf42	19.3112
C2orf49	45.5022
C2orf50	31.6741
C2orf66	2.5589
C2orf68	19.173
C2orf69	8.8803
C2orf72	0.0668
C2orf73	96.0669
C2orf74	0
C2orf76	0.1459
C2orf78	7.4265
C2orf80	0
C2orf81	0
C2orf83	10.0354
C2orf88	0.0427
C2orf92	0.3807
C3	540.8271
C3AR1	49.46
C3orf14	32.5752
C3orf18	9.6726
C3orf20	17.8444
C3orf22	0
C3orf33	0.6813
C3orf38	105.6914
C3orf49	9.4806
C3orf52	0.19
C3orf56	0.5184
C3orf62	0.8183
C3orf70	37.1325
C3orf80	0.7365
C3orf84	0.2351
C3orf85	0.0568
C4A	1.7816
C4B	2.4057
C4BPA	12.5584
C4BPB	13.0446
C4orf17	12.6596
C4orf19	1.0358
C4orf3	34.8359
C4orf33	21.1238
C4orf36	11.9727
C4orf45	18.7871
C4orf46	0.9604
C4orf47	0.4357
C4orf48	0
C4orf50	0.1259
C4orf51	0
C4orf54	0
C5	45.1491
C5AR1	11.8948
C5AR2	14.0476
C5orf15	14.0626
C5orf22	26.9533
C5orf24	56.1077
C5orf34	29.1872
C5orf38	0.1846
C5orf46	0
C5orf47	34.2091
C5orf49	0
C5orf51	0.5026
C5orf52	0.0624
C5orf58	0
C5orf63	0.7938
C6	41.3667
C6orf118	53.3937
C6orf120	0.2613
C6orf132	0.7084
C6orf136	0
C6orf141	18.1051
C6orf15	29.7158
C6orf163	0.3689
C6orf201	1.5348
C6orf226	0
C6orf47	0.0199
C6orf52	242.8394
C6orf58	1.7381
C6orf62	14.6224
C6orf89	26.071
C7	5.9754
C7orf25	7.5997
C7orf26	38.6596
C7orf31	18.2729
C7orf33	22.7813
C7orf50	20.5826
C7orf57	8.1631
C7orf61	0.0347
C8A	21.239
C8B	0.7241
C8G	438.0483
C8orf33	0.1251
C8orf34	2.5182
C8orf37	0
C8orf44-SGK3	0.1371
C8orf48	3.0649
